X_0,X_1
-7.895056984187338,-1.934298187131014
1.499221872931786,-3.758233958628006
-4.250553740811078,1.8577446839739575
-9.309129632906817,-5.257609787310265
8.694780869876976,5.5702322821742
-5.730581481567079,0.26622265015401914
6.510985254376216,-0.14993514483839432
0.10841596058756532,0.08846127172004369
5.696964299649046,-3.8475516342593754
5.193638721018939,-0.20410423722298848
3.586314962690414,-2.073179782724669
-4.268483242540998,-8.015556115873897
-5.23958742507603,-3.947554666820913
3.1986842603308485,7.937877881046705
4.272802284236376,2.9705142953061654
8.670432769409292,5.644988537339303
1.2851905070985536,-3.07298255048277
-0.32752841441154423,5.233863469906139
2.920254910560031,-9.789040940191992
-2.137409631219593,6.861517076316522
6.1432794743472305,-3.524496518636873
-8.09009986786849,1.8268244820027353
2.805236231197133,1.2565928763074867
-4.433639656677298,1.963662142504663
-3.5396017539936384,0.16084013105311373
3.1694296884729427,8.319276596570639
6.607946832437107,2.7261242184649657
-3.542834249308325,6.917730772251367
5.887129838359561,-9.497452862375628
-3.5857077206986827,-3.0579459520104395
9.226222530413002,-3.2362549476108624
3.217571150655489,-2.4023635128124186
4.3850924520789,2.559117610539975
5.1907481389870735,-0.1851141858125485
-0.12654485918925307,9.50745996391167
-5.854838605722411,-0.14338843868205095
10.207520635820284,-1.2436157904208303
-8.678108006766287,-10.061769546030167
0.09332351636769755,-0.046920360171933344
8.336413756293066,7.70824832699752
0.3255079499324697,-6.160214537634463
-5.902267956440784,0.0951751043381523
3.5852775404659765,-10.064301402946214
7.3784598985373515,9.193742412663294
10.056063954212277,2.5304418200540097
-3.6773421217230395,-0.4789258355043263
-1.5778721160334954,9.700235591548125
6.165288905749002,-0.9803073253704495
-7.352287417725206,10.112675883206498
0.5458389242467736,-6.393293129050067
6.366140337821758,-3.2656467478809863
9.250642923368007,-3.068963768625396
1.225503310924894,8.135938069005265
-0.12848500362105247,0.09818340107318843
-5.788102316368569,0.2415934452670878
-5.597124898655329,7.4037411035529095
8.05172121161988,-6.510386767746365
6.208059399255745,-0.36840543229229383
-2.6722564267437576,-5.6846954919745425
-0.1750762367230344,4.561496749031519
9.295092773521068,-3.0285096674080636
8.043650642687625,9.420003336557505
9.326102818772334,-4.065794910179218
-2.1892431885251744,6.691772583417744
4.283130211506973,2.72629217498078
5.5639238581680805,-9.454530676448822
-4.658265858425709,1.9819683778030783
-3.9653108560737422,4.984574987939857
-6.400740042649885,10.993201490596157
-2.4515526703495727,-2.348431934063783
8.076315516527588,-9.664365179965674
-8.217231072947072,-2.9780395824338886
1.5775513490349848,4.1897465660931905
4.7115631546637005,9.230405751769034
-9.352530631897164,-3.012010831122679
-4.000659055160005,2.004511718271346
-2.4454908638401744,-2.221909220574868
5.368879026726557,-2.580855300317756
5.5628289417870755,8.872903708881688
-3.6470715027461096,-3.5939455725022813
8.662882662386163,5.483113469984356
-8.426734680654166,-3.1795308836714504
0.8317929873871006,9.456254122043363
9.76504818946081,9.321354108958532
5.246521270265393,-9.904472836698087
9.55915724621033,1.6926409516643166
-9.589416352323356,9.320656333434021
-8.578883088223648,-3.1270116291210788
-1.057880066741769,-2.9458301350593654
2.664870178023307,-1.7118595476434322
5.3738121034512005,9.067585591124589
5.190814807522405,-0.19010402350306205
-8.727283393454302,-3.636057018491403
-0.26097110309628235,0.025639311846536623
-1.5046108690653945,-2.709125786717074
-8.39423504757623,-1.996904877628134
-0.43250983776374563,5.551217609027651
-8.946646105279378,-7.198689490432657
-1.868531305231831,9.252024142946548
2.910773374005015,7.855753783291034
4.5321395757768155,2.67320653413189
9.410142728539316,-3.787225138471831
-9.588797483422677,9.323700220268679
-5.162474907465526,8.697087885346695
7.216242433949532,-7.498577740096623
-8.480023747426355,2.1136202547280716
4.817080588077003,8.65245548525778
-1.3980723606370242,-9.280244296957079
2.901164796829002,1.5360398354883493
4.1809447849321595,2.817608420107968
-3.753893475241036,-3.2398959455737275
1.5702613753587615,3.490020741012349
-2.4398100255495203,-2.2182391893024604
-5.810531537479228,0.01254192205072237
9.820178554132355,-1.1398332391303754
8.969581697442468,1.5476010827148654
-1.7646730395180301,9.451899825558742
5.82540950904147,2.446345805182619
-5.8025725967847395,-3.3817929209498185
2.8260005094642597,-2.520561880494481
-5.338506630472009,-3.1936257569125606
2.904986083651989,1.4363149025074917
5.79483078342695,5.432232508138951
4.416001077184306,-6.692094095630932
3.004851032340847,1.6272411001747376
10.322706453614183,-1.1190436100131902
-8.780817224634966,7.60699512710496
-10.120795116063176,-1.794462650943416
9.169678882914473,2.929594788966381
-7.0140661473750034,10.248277820222626
-8.869457793667635,7.56071621617521
-7.7457771920880765,-9.94699902039173
-3.8200846116030553,4.755441976549361
-1.9867990498146146,-5.112272094942857
-0.12320434835911516,0.23287084441831007
5.189681984786122,-0.21166188367944308
2.9886683138645216,1.364877574288054
-5.309512768775567,-3.471294752132508
7.184099433807516,-7.103447052085582
-1.4717810281205328,-5.3776329908916845
3.5292993882584565,8.284337237081019
1.3154414069296387,-3.937515955889956
5.680523210298804,2.9884609471079333
3.3421544644075785,-1.773728339496461
-8.497237313386403,7.849077433131746
-1.5893367996602268,9.26215422492906
-7.100836429567374,-5.1763776733808555
2.871936567867719,3.531216902260656
2.6480138405979288,-2.178809348467091
-3.29260336587094,-2.7580378405507178
1.7578986525213351,-3.644227285657346
8.638260318180725,8.607616461140362
8.715965881464689,8.857598446849233
2.6829206877906957,1.4585128073408946
0.3090443484338498,-5.966693124881277
-0.7090503626545324,-3.8031048094613205
-0.626746914811354,5.536087150972716
-7.683295938881414,2.0123019020403095
-6.443818404673957,-4.787576101440203
-4.405214649856153,2.1586712837806283
-1.956893914768675,-5.49812753759773
8.683547081773796,5.643899634136736
6.040556905500991,2.8237773191699613
-9.075447985817902,-7.5121039716798075
3.3732283675510075,-9.854014402660596
8.197255110007553,-7.2921538059372395
2.998582803513187,8.136006969390596
-9.671463802779591,-1.2207943895066171
-8.769046166439924,-7.907604014681405
-4.56510457509078,1.8922407456546673
-5.365310700682414,-7.8821659590187005
-2.095893656766147,6.654824525682601
5.790720923348374,5.5974560909949815
-7.913867702194481,8.355640331508381
0.1246000232682703,-0.07594701732164337
2.9451958566789993,-10.033817945064346
-2.598196262102113,6.691136109075991
0.04533235586654796,-0.18045596625121674
-2.6079768164673416,6.792876472165855
-10.087411962315159,-1.343879178634516
0.940993407537426,3.4473389427276944
-8.432935579166442,-3.1910096777334664
7.349630565101652,-7.453791100283749
2.491450583628598,2.966997466918337
-9.590744892371028,9.32335392792565
0.9644776233873905,9.8515634233731
9.066925777851726,-3.785459876939738
-9.515622462568723,-5.0679397292238475
6.571282962987778,3.163244242764076
0.9874528903398951,8.108594300717332
8.692654767202633,-9.947977712657016
7.221383037987168,-1.4866667468693087
9.940932971302194,-0.6203214903069179
2.9590185469115524,-10.235400348634666
7.83741047591657,9.905113746655076
4.291822112951076,-7.208542390748861
7.504269710521616,-0.8558777519015202
7.8499200971167955,9.796388178964312
1.356790419681091,-4.385558418313321
2.8484668057232874,8.049286567028624
1.7156074305468725,8.340475429858897
-4.9965577317217145,-7.5423407236498665
-7.610578994323052,-2.041278476625622
-7.728609260688365,1.9827604159189733
-0.40715734222551414,5.673365810388833
-4.449195828559408,1.8927029167612286
-8.914854210676953,-10.51916202532495
8.671191054300138,5.608287460920998
9.167567482681871,-3.617000462146348
-5.337738137988209,-3.248587880376943
-3.5142198509877427,-2.6793826193976322
-1.895443278106158,-6.091167747547514
-8.08474994522541,-1.9819664354872104
-2.5213330050833633,6.768482306950318
-2.538015937568982,-2.1776260727456602
7.326333649197662,-1.18822194460201
9.452905070674221,8.537695016997171
5.820014425109703,-9.57963059866515
-3.6692902732262143,4.930749228348825
-9.521741947460658,-1.589989044585627
8.516284969603813,5.59062057148011
7.144748041399385,-0.6193787126922908
-3.999024459308754,0.22813463107992316
4.662842888403588,9.03096596396999
-8.885688635079939,7.932529959115424
2.0918255059289312,3.532823999074824
-7.583035726540754,2.793431598947079
2.035740087307919,-9.589879853485538
-8.764274587319457,-7.50767999331404
-2.542230781458127,-2.196304238917742
-3.596083835637665,-0.5743211712392957
-3.714997762497443,-0.04648853956943186
-2.5165211458609664,-2.1991941062539118
-1.2594146339532208,-9.314072465328957
-4.65347789459586,1.6599153293209143
-7.487531599972688,2.4019286999526366
9.120946070254723,-3.044353341767502
-2.4456542462431763,-2.3706088631415274
0.16544789643952115,-0.000865299379447078
-8.817257103069512,-2.0351024726392506
-1.4618228220200842,-9.682672552083678
-9.173371524419919,-5.450360950620904
4.138313259108768,-6.827712593671019
1.3234713523211097,-3.383443310109783
-5.126026106413087,8.393777112202041
-2.140107560687681,-5.480999975015772
5.581910318237946,8.796838357741503
9.233757946807053,-3.8779807838248987
-5.667561291685968,0.19866448740489143
-2.135771894913455,-5.654894668331582
-8.990009284829675,-7.552965731229334
-7.538498457069444,-3.809061404994929
-6.189867621339048,-5.384432516277026
0.06646787865777953,-0.10105012690211483
-8.904285295941028,7.599882620247452
4.3480410281551665,2.7588966440804565
6.370863177686241,2.980831370123731
-4.060963400655239,0.11327222885793159
-5.690410329347539,0.16913749742588313
-9.83664218993284,-1.2257962528313324
-3.507174294049266,4.889993872565829
0.2416854869067171,0.103959265540352
0.9863622729036983,-3.570239551793246
5.45043563139498,9.24598339387081
-0.8143574013559514,-3.717051240485875
-8.092466332503973,2.6003155115730587
8.066331605460531,9.827693479953307
5.190776162991533,-0.19277516615131468
-8.533189984360774,-7.299229380156868
-0.006549659259415615,-0.027019162139062823
3.355070643982363,7.984270047577738
-5.373590296065676,-7.963229776036032
-3.4703198920132334,-2.9264642232652696
-2.3943569746239626,-2.0985495674186376
4.672028970435056,9.000274366716797
5.76314381371457,2.5078329312391956
-4.013753116327095,2.1377104332929484
3.2424957400865897,-1.7211084238818044
0.9417746750691546,4.358939773113461
8.495344566434976,5.691910028617354
-0.25461835647900655,-0.06439178546354811
-9.455364128758204,-5.0891846499088675
2.8173820488776773,3.917985932209858
9.212228999811698,0.8977853258422195
0.3586257266149804,-6.287956045487413
5.175244307974156,-0.20516908356192853
5.994411853143354,2.9322110420191874
6.780427994112262,-1.0501521008125572
3.035680964904573,1.3739421036777226
9.733320548034383,-3.556832297856208
2.7128476500579173,4.608190556674957
-7.6311375365955,1.8978809875693188
-8.65871087120717,7.596515391792
2.610520356999559,-9.446936664445223
2.914855654073061,-1.9926401562350726
8.617292743801139,-9.407747119625528
5.843815495392129,5.4761965559510255
6.311200361188943,-2.1555631498414067
-9.212913436244012,-5.1699790024215995
1.424672821558638,-3.0563567404659064
5.026791898128059,-9.248994451215157
8.97543052343939,-3.3659499299970324
7.506870780080184,-7.046454969071821
7.673103055453192,-1.993522404617825
-3.624598134855292,4.974058629198814
-8.851384608472294,7.8507928082064815
-8.527645305620267,-7.310692682628967
-2.099100753724285,-9.739513083329301
-6.432632871502753,-5.709954935939211
0.4929087659785779,-6.141307458420465
7.745444206880131,8.78741562874522
-2.0582726030966745,-9.641187316281595
-0.4949441630032479,-3.108126029197228
2.8132689930682946,-1.3108603042055984
3.027550690592146,-9.370297190392238
-3.8578788721329667,0.2193068351468433
7.941358486010515,-6.633699128738343
-2.584319111223023,-2.372527188150551
-5.351776697946486,-3.7709726033408666
5.895725882450353,-3.424151564884302
-1.4915351621518598,-3.8600809797498514
-8.542016559702406,-8.916759394399127
-8.698836512071619,7.770256411711314
-9.506789672491678,-1.3126023659035126
-8.756360467865207,7.6862006095137225
0.011311192775585985,-0.21910764019031698
6.175483846515873,-1.4937367589752357
8.519331514129611,5.745356773373248
-7.636852898375323,2.7620198158480465
-8.583614517193892,-7.1948772392073215
1.3509179603937964,3.9678522634543434
-4.182209443737157,2.1584291399525033
-0.2539035030539988,-0.05123356445715351
-0.41536879753174927,-2.6677938555282745
0.055724144673646336,-6.137633778934673
-8.836848896730448,7.631385024324053
-4.057210610533456,-3.3731887064821082
-2.111438276940591,-5.478552440212134
3.165648459046181,8.131821420556813
8.075181026307384,-9.464110828589371
2.8107253651163915,1.6330231808667999
-2.3012442272613947,6.75632789542274
2.3253447751344143,2.878386488400724
4.9452019277530495,4.911488997681587
-7.294131745835042,7.217936646336463
8.039702337415225,9.972138956885836
-3.690061042890789,-2.856068297480369
-2.4486092676317623,6.977312380749643
0.6968207843934505,8.030110219293425
5.232582535011517,5.026981019850593
2.91789278391553,1.6088589944074965
-1.9433029239566784,-5.123468384338694
-0.10965170512569733,10.50064226960616
-2.2387744001715744,9.687728059073462
5.619797622260943,-3.391553285011174
-5.216386882567425,-3.261861460453737
-4.190557716651674,0.006427142834929095
5.4750178021455564,9.010867487364655
3.1498063639837355,-2.0472781277062206
10.54453102009624,2.4464634846059967
-1.8166050301196937,9.571566373442964
-7.514733193632109,-3.2746707456770228
0.16556631525879875,-6.34501067405346
-3.387357436157631,-0.13521187755859518
0.23948431675415938,-3.5998928559733105
-5.816370223079557,10.800399204572058
2.98905165029644,1.063854472159739
3.2447663738860517,8.438602522621345
2.861294603957499,1.4313587121329103
8.026721182554594,-1.4987675663305267
-8.88569280033864,-9.693384734579046
-2.3219844097019573,6.7492871329145965
-6.1537735472809985,-5.156015854766251
-2.6514695499328216,-2.058495162913376
-5.786717107791063,8.94042875986735
9.243700636432422,8.51704006753697
-8.174467510248336,-2.9764476779723865
-9.588264216721964,9.322815132690403
7.271470363253877,-6.525921382568693
8.764827621303214,8.094831383809886
-8.57063578224749,3.031208629351964
-1.9301286597207188,-5.396614607051788
-8.176375636152976,-2.674119241970641
-9.804435348984214,-1.05238525838636
-8.804601095567953,-2.0132074209210553
-6.120253822238209,8.263093523356007
-2.4313346871410513,-2.2913283540958336
9.041606895875006,7.795389165084274
-3.547560820764594,4.487610759812138
0.051077491159043475,10.703372809679115
-1.8150889321514772,-4.907911259608217
-3.8439792178513117,5.036752314433371
-4.72889294932262,-7.4386868938047925
0.7055066280060145,7.806278338765635
7.589769452424936,-1.2767372313443706
7.6287987073174035,-7.24829443629096
2.6435363444751556,-9.551103114541794
-9.949958839244264,-1.4237014011781786
6.290014457615945,-2.663701985167816
-7.761115672884369,1.9560248417385437
9.764140388593024,8.624947464408331
-3.324001653430657,-2.871245508137555
6.898245308961666,-0.007566806897361555
10.34873367822932,-0.9308386216870032
-4.18824246875699,-0.41969850807415565
-7.3689762383371455,1.9249154746310257
3.1399873221824253,7.963160758418966
8.655633418553125,5.7828968566940055
9.400441868506446,-3.223238589792676
5.067312990323087,8.53429416428408
7.857140787754538,1.4395957674936288
-7.223106012229046,-5.326364255779992
-3.966807182438966,-0.2473151573009809
-9.151425967487116,-5.167402674736954
-8.523008321290343,-10.420657415535615
-7.498387383152159,-2.426107255538243
3.384913056146415,8.007794047865527
0.42662694085996455,-6.507874063394256
6.399378233609072,3.063774298710421
-5.570495919174638,-3.6885484708319
8.755596565706186,-7.335140692801173
-2.5196302271435482,-2.194825812980678
1.713192656565373,-3.375020000222634
1.082376017241741,-4.289535290409574
-2.4439692168526084,-2.314715526133376
-2.4978338861245706,-5.174631859348469
-6.8972556521798705,-4.499188405014558
-9.32700613950141,-9.89014819379886
1.4632314660178998,4.520660663884954
5.23676929332393,9.329777774044448
0.7284584595212953,11.14431788162226
-2.8563762890985918,7.702229318717376
-2.3410304355738476,-9.813247430819578
-8.52541006629597,-8.904153353199385
-5.422153439452198,-4.001518596697761
1.9753445252005022,4.038753802542872
-9.328723027430007,-7.345124533211651
-8.03055358390341,-9.582122801260228
2.083200068383177,-9.500009276327075
-5.010983973430767,-7.817638426837572
0.12625273060466005,0.21588472799620398
8.553197694546371,5.7827635524295
8.803830362787531,-9.466251372802793
5.913721745820278,-3.3769231620207725
5.820360037027848,2.8021335101956693
2.8289084391038735,-10.811748713374893
5.27565632222816,9.410376986608481
-5.4597578185126645,-3.5933308974985483
-2.121292926313507,-5.40131949113623
-2.555316131755748,-2.1105467705337073
3.51996764944559,7.832012763809041
-1.7729530490748782,9.621312791341317
5.9611293598858195,2.911895823226536
1.9379005518599235,3.667875526062849
7.897091564868729,-5.706996210569403
4.803498356358053,9.34130301200404
3.0860450454006667,1.5501834580944394
7.879542903857359,-6.834838696381936
1.5422937039287117,9.99973615705389
1.046265634877953,8.653161018631573
-0.9511216360361548,-4.269688232962191
-9.394983143775386,-5.539475053431532
3.1253671389949487,-1.2602859317336415
-3.431173120977547,-0.11764028179699026
8.781488168930544,5.7277759674031845
-3.7965107839055277,-0.09679111110426497
5.913672807717736,-2.776840214434425
-0.5090304599020031,4.996390698396684
1.0126746393851649,-3.217041128101871
7.944985932022029,-7.246062764994547
8.742407707234722,-3.2626911171287207
-7.349793126294471,-4.886842359577092
-8.930721291523957,7.87066885108775
-2.4586853839078664,-5.442891976329128
-2.381108855354457,6.588653601047529
8.57859400626548,5.724081804867181
5.823302125733761,5.978390012490522
2.7815479669695593,3.3047700524978985
4.528455366232416,2.863768548233663
3.111194079748943,-10.899186067217672
-1.7956841502585827,9.748790268830366
-9.586819516666337,9.327554545832369
-3.701723799451955,-0.4396951457760554
8.42449998512556,3.177912135546615
-6.655039370987107,-5.141636533759892
2.6670752986295696,1.4258980037540847
-2.5079560140295385,-5.005656795487638
-1.7488030221343758,-4.221976167166691
-1.5931996661484604,9.879422381932823
10.114703413667954,-1.5754238107521146
-1.4178386651718542,-3.1518071131260235
-3.753783955133246,-2.7220567596995053
-8.980031645090369,7.745712809076234
-0.9713639189660467,-3.595941893848192
9.497511145411657,-3.9807584025874077
-5.6417908513758075,0.16131141265707838
1.390192449931763,4.759667407470763
9.212758324206089,-3.713523106091165
-9.586944857669987,9.320792315455636
-1.8247689040659685,-9.63698536555614
-0.7978670430471944,-3.616351424312018
7.716301834291922,9.44255289282858
-3.933212564147682,4.581723340099232
-4.370667930659965,1.9903137174330987
-8.46956911653763,-9.748270944239081
7.985183120962642,-7.145909454802262
-9.585562126169192,9.322436096392648
7.694124522687408,-6.683025936537973
8.626354142953579,-7.329128650455908
3.4291445662024116,8.383912852517899
8.457241238419883,-9.128556282037705
9.272985790878204,-3.544124305737289
5.359602889317692,8.574234084667719
5.519151207566259,5.49679513288431
8.399726317289057,-9.23085511950213
-0.6933754003431896,4.679968602019424
-5.583178140591062,-3.428033215062355
1.8972454494165611,4.862883636086897
-3.4659285352641724,-0.47804764881778655
4.634954426370719,6.236203425586785
-5.779966211265325,-0.21924925985007437
8.888604073929008,-9.955027768757377
5.9010810590063745,5.415517282362267
2.6916054561736953,1.2491671439186507
-1.7514006452385755,-10.064234216338942
-1.8337886793000517,9.719076398759258
5.201998454622941,-0.18764620679957733
0.983238601696822,10.06111196261896
-5.433513264693733,-3.5656639783151896
-5.160070625820597,-8.460534164981336
-1.4140901081793409,9.890072104404789
8.831266433442263,5.72794534053722
1.7675418624611594,3.1525873916219536
1.9482825641196615,-4.122030405353427
-8.418059771401026,2.929317451133646
-5.533465483513586,-3.42329499519095
3.0485354162196616,-9.62886897091987
6.505746938914964,3.160135670134177
4.344363182616324,2.777655573483041
-7.731435945732878,-3.5384767690907637
5.204179432037439,-9.451040956411203
-2.3355256402958684,-2.242305805130051
-9.163649742919981,-5.33134294153125
-9.319978014389239,-5.138114636097081
-3.6869194690633615,0.2430279990680697
9.566632433695357,9.164921025821394
-1.5580095520026576,-9.761569575852818
2.7598748809741496,1.140614689362421
-2.333910829154415,-5.4650451119246
-8.821068511921904,-7.054761638276028
-0.9013486749088211,5.250180300080483
-5.5176168997200925,-8.162572012777268
6.12997286114957,3.509076512461558
-8.850431016099229,-10.123449657470953
-7.557534888730426,2.7767040170255517
-8.679038461561246,-8.958752611521016
8.617145042646694,5.618400261929124
5.384176798450943,9.334770896750406
-0.5527273443421443,-2.8623261408991283
-8.20463079863007,-4.081178700860389
-5.605650072420087,7.8237564886686615
-4.7051625975829285,-8.299170786257147
6.724306256376286,-3.0562108257719127
4.2526830508581135,2.687708492635892
-2.6409658292649376,6.886634027548079
0.4956555953765519,-5.930604347855876
-10.361258830583612,-1.3304681744263993
8.527092198982562,-7.197301328751915
-9.812579748237193,-1.3048984542541469
-1.3863791929843519,10.330447185722642
8.047791323592637,8.80934142091342
-5.8325984245406675,0.2752522459596519
-3.9699904830077677,-0.005115282945670624
3.590274417014727,7.995197410256045
1.6666480553311138,3.7527856916324893
0.11802999154539859,-6.491787145047277
0.26055997031790973,-0.01353873427308518
-5.545205048494195,-7.736765816088299
4.823090954176849,-3.386882660949275
8.855934372794522,1.8157953487727096
3.2340410375128608,1.510047316895629
8.632129949953622,5.819805028076222
8.933399791372192,-3.041399148918259
3.049022601491899,1.3700613922868674
-9.589515581100393,9.3245703467699
-8.719127855749308,-2.876418769840877
-9.394576068146993,-7.41666000557238
0.7922693634519081,10.778571697675444
7.317255324947352,-7.479288982703318
-8.038560829649407,2.31565634536149
-7.993348908244453,2.30421267447559
-3.9379140801563293,4.571494835717562
6.198695250841287,2.8560903857300075
1.2814885236854225,9.565169365168984
-8.079230105942589,2.4496730544375116
-1.6704902966475812,-9.975928686273702
5.208977863813177,-0.19800861108927795
-7.864888722496369,-9.269380541910254
8.72702645828209,-7.064383541648746
5.735698193096583,2.527011137625476
-2.5456472927033853,6.9474884574214615
0.8429234140208133,-3.407953991763932
5.192330117129646,-0.19270510982510453
9.75503110314152,-1.1944402585378713
-0.20601750850372624,-2.7077164269586693
-0.04082303998250103,-2.8353702569933015
3.190449246248183,7.805433672268007
8.648802611283706,8.562072736064444
-10.311864452431285,-1.7795452653753603
2.7638246309328096,-2.1821499966402707
5.797078909327649,5.38057567998925
-9.155402150345793,-5.170414169512869
5.566792837637886,9.042665773543547
-1.8063159447432184,-9.435318267177797
0.33326528623822876,-6.081753302279444
0.16312525419780932,-6.49444039014246
9.658982540994856,2.0876126019820753
8.693925525403847,5.467110001080021
6.380850954904771,5.202815585503419
5.530380030094904,4.99119544931549
-0.6254650349622284,-2.7958489841732828
0.6460273619280039,-6.168198373094754
-4.965140462300138,-8.354139532639685
6.736191044585989,-3.685727407123305
3.06045176704273,-1.7763822532516316
-3.788003087031883,-0.2109044170898267
0.1299914330305008,-0.07162455886030122
0.23050902233776788,-0.12761233532621943
-9.130064629169832,-5.491495527162327
7.951325516310344,1.9950398451390567
-8.72975686456681,-7.560199458119007
3.33354248789913,-1.86405787334686
5.345284610551706,9.215829669276516
-5.39398146971569,-3.4519608085762763
-0.8751955113649964,5.695711401278187
-2.3207261187297172,-5.339284245438534
4.322695324490554,2.7805696205168524
5.4827530591177975,9.302738096600482
0.14238471782285875,0.0024711401057215246
-6.53784515649231,-4.926858955267187
-3.7103532363776712,0.20875567274328843
1.4565213936261094,8.144202956729782
8.743414228151337,8.470930017893968
-4.043163663854919,-0.19698833632313092
4.51133532183902,2.847337710122785
8.551739418715696,8.808627857137155
-7.137245112368488,-5.153259604120587
-1.766888889937158,-9.58786945401274
-8.576821946386215,-9.013998897380805
-2.4906558906270204,6.56364026181601
-9.053333299789013,-5.359409564701507
-1.7002597195762608,9.471791078856363
9.536797175529767,-0.6157790589658598
-2.308779654007349,6.835011432518389
-1.6765391063997597,-5.06441536614917
5.56502406793792,3.134938671225867
2.431205994953782,-9.544839736173696
8.3915170119795,-9.221402271093943
-2.5300627033953798,-2.3009805441733353
5.206030166647593,-0.20328642418752876
0.5094019249637027,-6.259381405149772
5.187613174441628,-0.18790502039672963
5.137469889349328,8.897373297182794
2.9554101001958197,1.601767703949574
6.848920085148381,-6.692392859079893
-10.376014672930804,-1.2407018766601663
5.0164323994741435,8.607878935897359
6.58263768594054,5.110021980786003
-0.7905919520121648,4.909844950710009
-4.57682235342034,-7.33438084947563
4.948204222094467,-9.670505286389416
-9.56195132271561,-5.31785623252004
1.0882425741136115,-3.705023579883751
-5.398203077193346,-3.557331566551907
-5.517394656262478,0.12790402560866332
7.6769028378110375,-6.828779139299453
-1.7720005447916476,9.514674656920969
5.214425630137734,8.616692238025053
0.9581827811856686,8.818853003502275
9.242681311633712,-3.5159223801381487
8.41577363998752,2.063845157553696
0.5394860701726512,-6.536943539848584
-8.017204748871121,-2.070759752006465
-8.40859372215348,-3.9972352222275864
-3.8903544891929935,4.543089257099873
6.422311489842494,-0.33690848589216693
0.3427560936044521,-6.256189509862516
-9.5638682138315,-1.6823380356121211
7.977832390796362,-0.47132526593739277
-8.80267726277776,7.704665779395665
-8.507598016548368,-9.901108311615022
-2.346978552127248,-2.1236306145297013
7.431800793969074,-7.250992962562538
2.9312944847795275,1.3746378637907493
-3.84870051398896,-0.025202953926003913
8.855901084162138,-9.433344334429856
5.4112846479990395,-9.394678498589426
0.07352838700558091,-0.10935461041147453
8.306745829619665,-6.49060072680415
-8.719916013070932,-9.949286216241587
4.252450990855818,-1.7516331943536358
6.730908805998961,-1.4649680293687446
-8.338231576533785,2.5263101028690667
-9.06089898097252,-7.559226194487082
5.090276003028223,-9.001891615261489
-2.166380326489263,6.810563097574299
7.73360796857104,2.0349706188812458
3.0332505912745353,1.290916898379917
-7.701353293399665,-2.9781473049871163
0.5629230816553776,10.067054687865022
-7.352975642190389,7.632338673308869
-6.959681424762622,-4.237149498621655
2.6938470890697532,1.3343079577736265
